"NPP","NoUrut","TKPendidikan","Pendidikan","Nama","Kota","StatAkreditasi","DNLN","TahunAwal","TahunAkhir","StatLulus","NoIjasah","TglIjasah","Nilai","Grade","UserId","TglInput",
"01018668026674","001","","2A00","SMP","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"13057758014829","001","","3Z00","UPT SLTA","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01058567026430","001","","3D00","SMEA","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01108567026425","001","","2A00","SMP","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01028567024906","001","","2A00","SMP","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01078567025629","001","","2A00","SMP","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01028567024908","001","","2A00","SMP","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01108567026426","001","","2A00","SMP","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01058567025282","001","","1A00","SD","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01108567026422","001","","1A00","SD","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01010165035822","001","","3B00","STM","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01016954002808","001","","2A00","SMP","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01017962017380","001","","1A00","SD/SR","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01018062018659","001","","2Z00","SMP","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01018063018660","001","","3Z00","UPT SMA","BANDUNG","Terdaftar","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01018360021631","001","","3Z00","UPT SMA","BANDUNG","Terdaftar","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01018464022141","001","","1A00","SD/SR","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01018561024339","001","","1A00","SD/SR","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01018565024341","001","","1A00","SD/SR","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01018567024342","001","","2A00","SMP","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01018664026673","001","","3B00","STM","BANDUNG","Disamakan","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
"01018967027930","001","","3Z00","UPT SLTA","BANDUNG","Diakui","D","","","Y","","01-01-1900 00:00:00","0","","","01-01-1900 00:00:00",
