"Kodeunit","kdbeli","nofaktur","tglfaktur","tglkembali","jmlpak","jmlkg","nilai","mutasi","nilaibayar","Batal",
"29","L00047","FAK201904V00279","16/04/2019 0:00:00","16/04/2019 0:00:00","1056","47,52","13727788,8","0","0","",
"29","L00047","FAK201903V00176","27/03/2019 0:00:00","27/03/2019 0:00:00","336","22,8","4012324,8","0","0","",
"29","L07189","FAK201806V00454","30/06/2018 0:00:00","27/08/2018 0:00:00","26400","2340","105679200","0","0","",
"29","L07189","FAK201806V00409","11/06/2018 0:00:00","27/08/2018 0:00:00","4800","240","21120000","0","0","",
"29","L07189","FAK201806V00410","11/06/2018 0:00:00","27/08/2018 0:00:00","7200","720","32472000","0","0","",
"29","L07189","FAK201804V00214","20/04/2018 0:00:00","25/06/2018 0:00:00","12780","1179","53412480","0","0","",
"29","L00047","FAK201903V00163","08/03/2019 0:00:00","08/03/2019 0:00:00","1152","57,12","11035200","0","0","",
"29","L00047","FAK201902V00104","28/02/2019 0:00:00","27/03/2019 0:00:00","100","50","3499999,8","0","0","",
"29","L00047","FAK201902V00057","15/02/2019 0:00:00","27/03/2019 0:00:00","1584","86,16","20062838,4","0","0","",
"29","L00047","FAK201812V01097","05/12/2018 0:00:00","25/01/2019 0:00:00","1056","47,52","10105920","0","0","",
"29","L00047","FAK201811V00996","08/11/2018 0:00:00","30/11/2018 0:00:00","1056","47,52","10105920","0","0","",
"29","L00047","FAK201810V00946","24/10/2018 0:00:00","26/10/2018 0:00:00","200","100","6999999,6","0","0","",
"29","L00047","FAK201809V00804","26/09/2018 0:00:00","26/10/2018 0:00:00","1104","49,68","10449120","0","0","",
"29","L07189","FAK201801V00031","18/01/2018 0:00:00","01/03/2018 0:00:00","54500","4370,5","199609300","0","0","",
"29","L07189","FAK201801V00038","18/01/2018 0:00:00","29/03/2018 0:00:00","16680","1276,75","59911500","0","0","",
"29","L07189","FAK201801V00019","16/01/2018 0:00:00","01/03/2018 0:00:00","20500","1615","74736200","0","0","",
"29","L07189","FAK201801V00023","16/01/2018 0:00:00","01/03/2018 0:00:00","1284","150","6182880","0","0","",
"29","LO7290","FAK201905V00422","29/05/2019 0:00:00","29/06/2019 0:00:00","14700","3675","156849000","0","0","",
"29","LO7290","FAK201905V00385","29/05/2019 0:00:00","29/06/2019 0:00:00","66810","7771,05","348627180","0","0","",
"29","LO7290","FAK201905V00421","29/05/2019 0:00:00","29/06/2019 0:00:00","51650","3836,95","182336220","0","0","",
"29","L07237","FAK201908V00647","28/08/2019 0:00:00","28/08/2019 0:00:00","1280","320","13235200","0","0","",
"29","L07237","FAK201907V00579","31/07/2019 0:00:00","03/08/2019 0:00:00","7152","321,84","96993104,21","0","0","",
"29","L07237","FAK201907V00547","25/07/2019 0:00:00","28/07/2019 0:00:00","960","240","9926400","0","0","",
"29","L07237","FAK201907V00542","24/07/2019 0:00:00","27/07/2019 0:00:00","3280","278,8","43337354,72","0","0","",
"29","L00047","FAK201809V00730","12/09/2018 0:00:00","26/10/2018 0:00:00","1104","49,68","10570560","0","0","",
"29","L00047","FAK201808V00572","02/08/2018 0:00:00","09/08/2018 0:00:00","1056","47,52","10105920","0","0","",
"29","L07237","FAK201906V00449","21/06/2019 0:00:00","23/06/2019 0:00:00","6560","512","53317617,76","0","0","",
"29","L00040","FAK201812V01164","27/12/2018 0:00:00","10/02/2019 0:00:00","720","32,4","5590559,57","0","0","",
"29","L00040","FAK201811V00998","08/11/2018 0:00:00","30/11/2018 0:00:00","672","30,24","5278559,62","0","0","",
"29","L00040","FAK201809V00738","12/09/2018 0:00:00","26/10/2018 0:00:00","960","43,2","6239999,04","0","0","",
"29","L00040","FAK201808V00593","08/08/2018 0:00:00","30/08/2018 0:00:00","432","21,12","2360160","0","0","",
"29","L00040","FAK201805V00250","03/05/2018 0:00:00","07/05/2018 0:00:00","104","15,2","647680","0","0","",
"29","L00040","FAK201805V00249","03/05/2018 0:00:00","07/05/2018 0:00:00","1680","26,4","2217600","0","0","",
"29","L00040","FAK201804V00193","12/04/2018 0:00:00","15/05/2018 0:00:00","768","15,36","1298880","0","0","",
"29","L07083","FAK201905V00398","29/05/2019 0:00:00","29/05/2019 0:00:00","2880","144","11563200","0","0","",
"29","L07083","FAK201905V00379","17/05/2019 0:00:00","29/05/2019 0:00:00","2960","248","13899600","0","0","",
"29","L07083","FAK201905V00325","07/05/2019 0:00:00","29/05/2019 0:00:00","4560","446,4","42742318,08","0","0","",
"29","L07083","FAK201904V00282","18/04/2019 0:00:00","18/04/2019 0:00:00","5520","487,2","59775260,16","0","0","",
"29","L07083","FAK201904V00263","16/04/2019 0:00:00","16/04/2019 0:00:00","3360","156","38893631,04","0","0","",
"29","L07083","FAK201904V00239","11/04/2019 0:00:00","11/04/2019 0:00:00","1440","64,8","21455280","0","0","",
"29","L07083","FAK201903V00158","31/03/2019 0:00:00","31/03/2019 0:00:00","2624","223,28","29647992","0","0","",
"29","L07083","FAK201903V00196","28/03/2019 0:00:00","28/03/2019 0:00:00","2560","328","23887248","0","0","",
"29","L00071","FAK201905V00418","29/05/2019 0:00:00","29/05/2019 0:00:00","1440","72","6177600","0","0","",
"29","L00071","FAK201905V00406","29/05/2019 0:00:00","29/05/2019 0:00:00","720","33,6","5815180,8","0","0","",
"29","L07021","FAK201902V00095","28/02/2019 0:00:00","27/03/2019 0:00:00","384","17,28","6864000","0","0","",
"29","L00062","FAK201806V00457","30/06/2018 0:00:00","20/07/2018 0:00:00","528","23,76","3896640","0","0","",
"29","L00062","FAK201804V00223","24/04/2018 0:00:00","07/05/2018 0:00:00","768","34,8","7318080","0","0","",
"29","L07083","FAK201906V00441","14/06/2019 0:00:00","01/01/1900 0:00:00","1920","288","13516800","0","0","",
"29","L07274","FAK201909V00724","24/09/2019 0:00:00","01/01/1900 0:00:00","100","100","5540000","0","0","",
"29","L07274","FAK201909V00725","24/09/2019 0:00:00","01/01/1900 0:00:00","120","120","6648000","0","0","",
"29","L07083","FAK201903V00218","28/03/2019 0:00:00","28/03/2019 0:00:00","1440","64,8","18719997,12","0","0","",
"29","L07270","FAK201806V00451","30/06/2018 0:00:00","19/07/2018 0:00:00","720","33,12","7699665,6","0","0","",
"29","L07270","FAK201806V00452","30/06/2018 0:00:00","19/07/2018 0:00:00","396","19,8","1162180,8","0","0","",
"29","L07021","FAK201812V01181","28/12/2018 0:00:00","04/02/2019 0:00:00","11000","19,8","7865000","0","0","",
"29","L07272","FAK201909V00726","24/09/2019 0:00:00","01/01/1900 0:00:00","2000","356","21750300,8","0","0","",
"29","L07272","FAK201909V00692","10/09/2019 0:00:00","01/01/1900 0:00:00","1840","220","15985165,2","0","0","",
"29","L07272","FAK201908V00649","28/08/2019 0:00:00","01/01/1900 0:00:00","800","200","10639308,06","0","0","",
"29","L07272","FAK201908V00626","20/08/2019 0:00:00","22/08/2019 0:00:00","896","108,8","7689653,76","0","0","",
"29","L07272","FAK201908V00606","08/08/2019 0:00:00","10/08/2019 0:00:00","5920","769,6","53743095,6","0","0","",
"29","L07083","FAK201903V00224","21/03/2019 0:00:00","21/03/2019 0:00:00","2000","195,2","20158512","0","0","",
"29","L07083","FAK201902V00116","28/02/2019 0:00:00","27/03/2019 0:00:00","3360","151,2","49390704","0","0","",
"29","L07021","FAK201808V00689","29/08/2018 0:00:00","16/11/2018 0:00:00","15500","27,9","11082500","0","0","",
"29","L07021","FAK201805V00285","31/05/2018 0:00:00","16/11/2018 0:00:00","48","2,4","536696,42","0","0","",
"29","L07021","FAK201805V00284","31/05/2018 0:00:00","31/05/2018 0:00:00","21048","39,96","15542203,78","0","0","",
"29","L07083","FAK201902V00115","28/02/2019 0:00:00","27/03/2019 0:00:00","2240","306,8","14509199,76","0","0","",
"29","L07083","FAK201902V00134","28/02/2019 0:00:00","27/03/2019 0:00:00","960","43,2","11423998,08","0","0","",
"29","L07083","FAK201902V00140","28/02/2019 0:00:00","27/03/2019 0:00:00","720","32,4","10727640","0","0","",
"29","L07083","FAK201902V00143","28/02/2019 0:00:00","27/03/2019 0:00:00","2880","136,8","24501312","0","0","",
"29","L07083","FAK201901V00026","23/01/2019 0:00:00","27/03/2019 0:00:00","1920","283,2","17688000","0","0","",
"29","L07083","FAK201901V00013","15/01/2019 0:00:00","27/03/2019 0:00:00","4800","223,2","38412000","0","0","",
"29","L07083","FAK201901V00001","08/01/2019 0:00:00","27/03/2019 0:00:00","2800","301,6","17859600","0","0","",
"29","L07083","FAK201812V01170","27/12/2018 0:00:00","28/12/2019 0:00:00","2400","112,8","17793600","0","0","",
"29","L07083","FAK201812V01122","12/12/2018 0:00:00","18/01/2019 0:00:00","1280","123,2","12408000","0","0","",
"29","L07083","FAK201811V01076","29/11/2018 0:00:00","30/11/2018 0:00:00","2800","296,8","22822800","0","0","",
"29","L07083","FAK201811V01050","22/11/2018 0:00:00","30/11/2018 0:00:00","1920","93,6","10375200","0","0","",
"29","L07083","FAK201811V01006","13/11/2018 0:00:00","30/11/2018 0:00:00","4400","305,6","36630000","0","0","",
"29","L07083","FAK201810V00939","24/10/2018 0:00:00","30/11/2018 0:00:00","1920","86,4","17635200","0","0","",
"29","L07083","FAK201810V00897","16/10/2018 0:00:00","30/11/2018 0:00:00","6240","482,4","58924800","0","0","",
"29","L07083","FAK201809V00848","30/09/2018 0:00:00","30/11/2018 0:00:00","1632","408","16426080","0","0","",
"29","L07083","FAK201809V00818","27/09/2018 0:00:00","16/11/2018 0:00:00","960","240","9662400","0","0","",
"29","L07083","FAK201809V00760","18/09/2018 0:00:00","16/11/2018 0:00:00","2880","134,4","23812800","0","0","",
"29","L07083","FAK201809V00715","06/09/2018 0:00:00","16/11/2018 0:00:00","1440","64,8","13939200","0","0","",
"29","L07083","FAK201809V00720","06/09/2018 0:00:00","16/11/2018 0:00:00","2400","108","23232000","0","0","",
"29","L07083","FAK201809V00708","04/09/2018 0:00:00","06/09/2018 0:00:00","33600","551,04","40497600","0","0","",
"29","L07083","FAK201809V00709","04/09/2018 0:00:00","16/11/2018 0:00:00","5440","455,2","39943200","0","0","",
"29","L07083","FAK201809V00710","04/09/2018 0:00:00","16/11/2018 0:00:00","5952","763,44","46814592","0","0","",
"29","L07083","FAK201808V00672","24/08/2018 0:00:00","03/09/2018 0:00:00","1440","64,8","10296000","0","0","",
"29","L07083","FAK201808V00671","23/08/2018 0:00:00","03/09/2018 0:00:00","2720","195,2","18189600","0","0","",
"29","L07083","FAK201808V00608","14/08/2018 0:00:00","14/08/2018 0:00:00","5280","441,6","41896800","0","0","",
"29","L07083","FAK201807V00546","26/07/2018 0:00:00","26/08/2018 0:00:00","3360","153,6","29541600","0","0","",
"29","L07083","FAK201807V00547","26/07/2018 0:00:00","26/08/2018 0:00:00","320","80","3220800","0","0","",
"29","L07083","FAK201807V00507","17/07/2018 0:00:00","17/08/2018 0:00:00","2400","112,8","17688000","0","0","",
"29","L07083","FAK201807V00508","17/07/2018 0:00:00","03/08/2018 0:00:00","320","80","3220800","0","0","",
"29","L07083","FAK201807V00460","03/07/2018 0:00:00","04/07/2018 0:00:00","1440","64,8","14625600","0","0","",
"29","L07083","FAK201807V00461","03/07/2018 0:00:00","04/07/2018 0:00:00","640","160","6441600","0","0","",
"29","L07083","FAK201806V00435","28/06/2018 0:00:00","04/07/2018 0:00:00","3360","158,4","20671200","0","0","",
"29","L07083","FAK201806V00415","22/06/2018 0:00:00","25/06/2018 0:00:00","40320","403,2","33264000","0","0","",
"29","L07083","FAK201806V00402","08/06/2018 0:00:00","04/07/2018 0:00:00","80640","806,4","66528000","0","0","",
"29","L07083","FAK201806V00399","08/06/2018 0:00:00","04/07/2018 0:00:00","1440","67,2","11167200","0","0","",
"29","L07083","FAK201806V00398","08/06/2018 0:00:00","04/07/2018 0:00:00","480","120","4831200","0","0","",
"29","L07083","FAK201806V00379","04/06/2018 0:00:00","11/06/2018 0:00:00","1440","67,2","11114400","0","0","",
"29","L07083","FAK201805V00348","24/05/2018 0:00:00","25/05/2018 0:00:00","1440","69,6","8448000","0","0","",
"29","L07083","FAK201805V00306","17/05/2018 0:00:00","21/05/2018 0:00:00","6432","289,44","67214400","0","0","",
"29","L07083","FAK201805V00317","17/05/2018 0:00:00","21/05/2018 0:00:00","2400","111,6","19813200","0","0","",
"29","L07083","FAK201805V00267","07/05/2018 0:00:00","08/05/2018 0:00:00","2400","112,8","17764802,88","0","0","",
"29","L07083","FAK201804V00236","30/04/2018 0:00:00","30/04/2018 0:00:00","40320","403,2","33264000","0","0","",
"29","L07083","FAK201804V00210","20/04/2018 0:00:00","20/04/2018 0:00:00","2640","122,4","25555200","0","0","",
"29","L07083","FAK201804V00211","20/04/2018 0:00:00","20/04/2018 0:00:00","960","240","9662400","0","0","",
"29","L07083","FAK201804V00199","17/04/2018 0:00:00","20/04/2018 0:00:00","40320","403,2","33264000","0","0","",
"29","L07143","FAK201809V00758","18/09/2018 0:00:00","16/11/2018 0:00:00","864","122,16","5475043,2","0","0","",
"29","L07143","FAK201809V00713","06/09/2018 0:00:00","16/11/2018 0:00:00","504","27,36","3330043,2","0","0","",
"29","L07143","FAK201808V00692","30/08/2018 0:00:00","23/10/2018 0:00:00","27272","2990,27","148925656","0","0","",
"29","L07143","FAK201808V00682","28/08/2018 0:00:00","16/11/2018 0:00:00","2960","383,6","21555529,6","0","0","",
"29","L07143","FAK201808V00683","28/08/2018 0:00:00","16/11/2018 0:00:00","8640","488,88","25235464,32","0","0","",
"29","L07143","FAK201808V00667","21/08/2018 0:00:00","30/11/2018 0:00:00","15248","1722,56","86822560","0","0","",
"29","L07143","FAK201808V00624","15/08/2018 0:00:00","23/10/2018 0:00:00","672","148,56","6436267,2","0","0","",
"29","L07143","FAK201808V00586","07/08/2018 0:00:00","16/11/2018 0:00:00","768","37,68","3863851,2","0","0","",
"29","L07143","FAK201808V00587","07/08/2018 0:00:00","16/11/2018 0:00:00","480","21,84","4729982,4","0","0","",
"29","L07143","FAK201808V00588","07/08/2018 0:00:00","16/11/2018 0:00:00","704","176","7060979,2","0","0","",
"29","L07143","FAK201808V00581","06/08/2018 0:00:00","23/10/2018 0:00:00","9600","480","40972800","0","0","",
"29","L07143","FAK201808V00582","06/08/2018 0:00:00","23/10/2018 0:00:00","34800","2880","126273048","0","0","",
"29","L07143","FAK201807V00560","31/07/2018 0:00:00","31/08/2018 0:00:00","5088","104,4","9116532,48","0","0","",
"29","L07143","FAK201807V00561","31/07/2018 0:00:00","31/08/2018 0:00:00","5280","264","12168921,6","0","0","",
"29","L07143","FAK201807V00562","31/07/2018 0:00:00","31/08/2018 0:00:00","3888","179,7","17282496","0","0","",
"29","L07130","FAK201909V00673","05/09/2019 0:00:00","01/01/1900 0:00:00","240","12","1367998,63","0","0","",
"29","L07130","FAK201909V00674","05/09/2019 0:00:00","01/01/1900 0:00:00","240","12","1367998,63","0","0","",
"29","L07130","FAK201909V00675","05/09/2019 0:00:00","01/01/1900 0:00:00","616","47,2","3985436,55","0","0","",
"29","L07252","FAK201805V00279","09/05/2018 0:00:00","11/06/2018 0:00:00","2880","141,6","14335200","0","0","",
"29","L07252","FAK201805V00280","09/05/2018 0:00:00","28/05/2018 0:00:00","13440","1212","53618400","0","0","",
"29","L07252","FAK201805V00281","09/05/2018 0:00:00","21/05/2018 0:00:00","2400","120","10296000","0","0","",
"29","L07252","FAK201805V00282","09/05/2018 0:00:00","21/05/2018 0:00:00","7200","720","31680000","0","0","",
"29","L07252","FAK201801V00070","30/01/2018 0:00:00","12/04/2018 0:00:00","19800","4140","164340000","0","0","",
"29","L07252","FAK201801V00071","30/01/2018 0:00:00","12/04/2018 0:00:00","12800","3200","126016000","0","0","",
"29","L07130","FAK201909V00676","05/09/2019 0:00:00","01/01/1900 0:00:00","856","85,6","6064795,27","0","0","",
"29","L07130","FAK201909V00677","05/09/2019 0:00:00","01/01/1900 0:00:00","344","27,2","2197918,07","0","0","",
"29","L07130","FAK201909V00678","05/09/2019 0:00:00","01/01/1900 0:00:00","480","50,4","3447357,35","0","0","",
"29","LO7279","FAK201812V01187","31/12/2018 0:00:00","27/03/2019 0:00:00","13580","404,6","38022999,52","0","0","",
"29","L07254","FAK201905V00360","14/05/2019 0:00:00","14/07/2019 0:00:00","4800","1200","51216000","0","0","",
"29","L07130","FAK201907V00569","30/07/2019 0:00:00","01/08/2019 0:00:00","272","20","1787518,48","0","0","",
"29","L07277","FAK201809V00750","18/09/2018 0:00:00","01/01/1900 0:00:00","16732","811,91","110156572,11","0","0","",
"29","L07254","FAK201903V00225","29/03/2019 0:00:00","29/05/2019 0:00:00","15000","930","53037600","0","0","",
"29","L07237","FAK201806V00393","07/06/2018 0:00:00","25/06/2018 0:00:00","4228","382,6","17264456","0","0","",
"29","L07254","FAK201811V01067","26/11/2018 0:00:00","25/01/2019 0:00:00","4800","1200","51216000","0","0","",
"29","LO7279","FAK201812V01188","31/12/2018 0:00:00","27/03/2019 0:00:00","2880","129,6","23323198,8","0","0","",
"29","LO7279","FAK201812V01134","13/12/2018 0:00:00","27/03/2019 0:00:00","2064","92,88","17155198,9","0","0","",
"29","LO7279","FAK201811V01070","27/11/2018 0:00:00","30/11/2018 0:00:00","14100","413,4","26749800","0","0","",
"29","LO7279","FAK201811V01065","26/11/2018 0:00:00","30/11/2018 0:00:00","9480","271,2","26811599,76","0","0","",
"29","LO7279","FAK201811V01034","19/11/2018 0:00:00","30/11/2018 0:00:00","18133","827,6284","55448454,6","0","0","",
"29","LO7279","FAK201810V00971","31/10/2018 0:00:00","07/11/2018 0:00:00","9600","480","41184000","0","0","",
"29","LO7279","FAK201810V00892","15/10/2018 0:00:00","07/11/2018 0:00:00","16920","685,2","52918800","0","0","",
"29","LO7279","FAK201809V00784","21/09/2018 0:00:00","07/11/2018 0:00:00","12900","571,8","47489399,76","0","0","",
"29","LO7279","FAK201809V00785","21/09/2018 0:00:00","07/11/2018 0:00:00","9164","450,68","39916119,76","0","0","",
"29","LO7279","FAK201809V00786","21/09/2018 0:00:00","07/11/2018 0:00:00","8780","433,4","36198999,76","0","0","",
"29","LO7279","FAK201809V00787","21/09/2018 0:00:00","07/11/2018 0:00:00","7660","350,2","25726999,76","0","0","",
"29","LO7279","FAK201809V00783","21/09/2018 0:00:00","07/11/2018 0:00:00","18800","1272,8","81919599,52","0","0","",
"29","L07095","FAK201807V00536","24/07/2018 0:00:00","02/08/2018 0:00:00","48","9,6","767999,76","0","0","",
"29","LO7279","FAK201809V00782","21/09/2018 0:00:00","07/11/2018 0:00:00","24780","1831,8","104056199,28","0","0","",
"29","L07254","FAK201801V00061","29/01/2018 0:00:00","29/03/2018 0:00:00","15680","959","49216420","0","0","",
"29","L07130","FAK201907V00570","30/07/2019 0:00:00","01/08/2019 0:00:00","64","16","839039,7","0","0","",
"29","L07130","FAK201907V00571","30/07/2019 0:00:00","01/08/2019 0:00:00","304","28","2207038,33","0","0","",
"29","L07237","FAK201805V00369","30/05/2018 0:00:00","25/06/2018 0:00:00","10000","18","5500000","0","0","",
"29","L07237","FAK201805V00358","28/05/2018 0:00:00","30/05/2018 0:00:00","15720","63","11338800","0","0","",
"29","L00046","FAK201810V00902","17/10/2018 0:00:00","26/10/2018 0:00:00","624","28,08","6019200","0","0","",
"29","L00046","FAK201808V00669","23/08/2018 0:00:00","30/08/2018 0:00:00","192","8,64","1763520","0","0","",
"29","L00034","FAK201901V00043","30/01/2019 0:00:00","27/03/2019 0:00:00","480","21,6","3432000","0","0","",
"29","L00034","FAK201810V00896","16/10/2018 0:00:00","07/11/2018 0:00:00","100","50","3499999,8","0","0","",
"29","L00034","FAK201809V00724","07/09/2018 0:00:00","07/11/2018 0:00:00","384","17,28","2745600","0","0","",
"29","L00046","FAK201804V00229","25/04/2018 0:00:00","26/04/2018 0:00:00","192","8,88","1811040","0","0","",
"29","L00037","FAK201809V00825","28/09/2018 0:00:00","26/10/2018 0:00:00","624","28,08","4055999,38","0","0","",
"29","L00037","FAK201808V00702","31/08/2018 0:00:00","26/09/2018 0:00:00","1080","120","4987840","0","0","",
"29","L00037","FAK201805V00342","24/05/2018 0:00:00","30/05/2018 0:00:00","1248","15,84","1758240","0","0","",
"29","L00037","FAK201805V00345","24/05/2018 0:00:00","30/05/2018 0:00:00","168","8,4","1647360","0","0","",
"29","L07064","FAK201808V00666","21/08/2018 0:00:00","21/08/2018 0:00:00","144","7,2","617760","0","617760","",
"29","L00034","FAK201806V00445","29/06/2018 0:00:00","04/07/2018 0:00:00","720","32,4","5148000","0","0","",
"29","LO7282","FAK201908V00601","08/08/2019 0:00:00","01/01/1900 0:00:00","7680","355,2","69807936","0","0","",
"29","L07237","FAK201805V00359","28/05/2018 0:00:00","30/05/2018 0:00:00","3440","332","14370400","0","0","",
"29","L07237","FAK201805V00283","09/05/2018 0:00:00","15/05/2018 0:00:00","1320","66","3049200","0","0","",
"29","L07247","FAK201805V00337","22/05/2018 0:00:00","22/06/2018 0:00:00","720","32,4","6544560","0","0","",
"29","L00064","FAK201905V00343","28/05/2019 0:00:00","29/05/2019 0:00:00","720","32,4","5148000","0","0","",
"29","L00064","FAK201809V00797","25/09/2018 0:00:00","26/10/2018 0:00:00","720","32,4","5148000","0","0","",
"29","L00064","FAK201808V00670","23/08/2018 0:00:00","29/08/2018 0:00:00","720","32,4","5148000","0","0","",
"29","L07237","FAK201804V00241","30/04/2018 0:00:00","15/05/2018 0:00:00","2500","4,5","1375000","0","0","",
